case,recipe,query,baseline,p25_ns,median_ns,p75_ns,median_over_handwritten,fused_over_baseline,logical_bytes,delivered_bytes,transferred_bytes,file_bytes,delivered_fraction,decoded_rows,planner_ns
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",BETWEEN_70PCT,fused_decode,1917372.5,1919430.5,1921534.0,0.4435,1.0000,15197,1777,1777,1777,1.000000,16384,6448.3
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",BETWEEN_70PCT,interpreted_plan,66818006.0,66849603.0,67135630.0,15.4469,0.0287,11436,1777,1777,1777,1.000000,11703,6448.3
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",BETWEEN_70PCT,generated_full_page_access,1362741.0,1363656.0,1368119.3,0.3151,1.4076,11256,1777,1777,1777,1.000000,11703,6448.3
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",BETWEEN_70PCT,generated,1362370.7,1363889.7,1366984.3,0.3152,1.4073,11256,1777,1777,1777,1.000000,11703,6448.3
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",BETWEEN_70PCT,handwritten_monomorphized,4322002.0,4327701.0,4344646.0,1.0000,0.4435,11256,1777,1777,1777,1.000000,11703,6448.3
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",FILTER_POINT,full_decode,1891399.0,1894573.5,1899195.0,0.3165,0.9899,15197,1777,1777,1777,1.000000,16384,6422.5
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",FILTER_POINT,fused_decode,1874168.0,1875515.0,1882030.0,0.3134,1.0000,15197,1777,1777,1777,1.000000,16384,6422.5
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",FILTER_POINT,interpreted_plan,93146774.0,93329577.0,93450788.0,15.5936,0.0201,15449,1777,1777,1777,1.000000,16384,6422.5
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",FILTER_POINT,generated_full_page_access,1876557.0,1878935.0,1880512.5,0.3139,0.9982,15197,1777,1777,1777,1.000000,16384,6422.5
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",FILTER_POINT,generated,1876917.0,1880297.5,1891168.5,0.3142,0.9975,15197,1777,1777,1777,1.000000,16384,6422.5
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",FILTER_POINT,handwritten_monomorphized,5983483.0,5985125.0,5988060.0,1.0000,0.3134,15197,1777,1777,1777,1.000000,16384,6422.5
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",FILTER_50PCT,full_decode,1929170.0,1932315.0,1939906.5,0.3226,0.9874,15197,1777,1777,1777,1.000000,16384,6365.2
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",FILTER_50PCT,fused_decode,1907337.5,1908019.0,1909160.0,0.3186,1.0000,15197,1777,1777,1777,1.000000,16384,6365.2
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",FILTER_50PCT,interpreted_plan,93164561.0,93184661.0,93309117.0,15.5578,0.0205,15449,1777,1777,1777,1.000000,16384,6365.2
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",FILTER_50PCT,generated_full_page_access,1878760.0,1880828.0,1881288.5,0.3140,1.0145,15197,1777,1777,1777,1.000000,16384,6365.2
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",FILTER_50PCT,generated,1883477.0,1884569.0,1886211.5,0.3146,1.0124,15197,1777,1777,1777,1.000000,16384,6365.2
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",FILTER_50PCT,handwritten_monomorphized,5982882.0,5989572.0,5997744.0,1.0000,0.3186,15197,1777,1777,1777,1.000000,16384,6365.2
15,"Nullable(UnsignedDelta(BitPack))",GET,full_decode,652053.6,652800.4,653275.3,571.4189,0.9920,10724,10784,10784,11008,0.979651,16384,5650.6
15,"Nullable(UnsignedDelta(BitPack))",GET,fused_decode,647309.3,647599.7,648001.7,566.8665,1.0000,10724,10784,10784,11008,0.979651,16384,5650.6
15,"Nullable(UnsignedDelta(BitPack))",GET,interpreted_plan,1219.1,1221.9,1232.7,1.0696,529.9816,529,736,736,11008,0.066860,1,5650.6
15,"Nullable(UnsignedDelta(BitPack))",GET,generated_full_page_access,484.2,485.0,485.1,0.4245,1335.3696,529,11008,11008,11008,1.000000,1,5650.6
15,"Nullable(UnsignedDelta(BitPack))",GET,generated,810.8,813.4,814.3,0.7120,796.2107,529,736,736,11008,0.066860,1,5650.6
15,"Nullable(UnsignedDelta(BitPack))",GET,handwritten_monomorphized,1140.5,1142.4,1144.0,1.0000,566.8665,529,736,736,11008,0.066860,1,5650.6
15,"Nullable(UnsignedDelta(BitPack))",SUM_1PCT,full_decode,652600.0,653027.7,653176.6,26.3682,1.0073,10724,10784,10784,11008,0.979651,16384,5640.0
15,"Nullable(UnsignedDelta(BitPack))",SUM_1PCT,fused_decode,657083.9,657769.3,661141.3,26.5597,1.0000,10724,10784,10784,11008,0.979651,16384,5640.0
15,"Nullable(UnsignedDelta(BitPack))",SUM_1PCT,interpreted_plan,922721.8,926180.8,926409.0,37.3977,0.7102,748,960,960,11008,0.087209,163,5640.0
15,"Nullable(UnsignedDelta(BitPack))",SUM_1PCT,generated_full_page_access,8815.6,8823.4,8829.6,0.3563,74.5481,744,11008,11008,11008,1.000000,163,5640.0
15,"Nullable(UnsignedDelta(BitPack))",SUM_1PCT,generated,9707.0,9710.1,9713.1,0.3921,67.7407,744,896,896,11008,0.081395,163,5640.0
15,"Nullable(UnsignedDelta(BitPack))",SUM_1PCT,handwritten_monomorphized,24714.9,24765.7,24788.7,1.0000,26.5597,744,896,896,11008,0.081395,163,5640.0
15,"Nullable(UnsignedDelta(BitPack))",SUM_70PCT,full_decode,659159.7,660026.9,661642.1,0.6647,1.0279,10724,10784,10784,11008,0.979651,16384,5751.2
15,"Nullable(UnsignedDelta(BitPack))",SUM_70PCT,fused_decode,675695.9,678457.1,679181.1,0.6833,1.0000,10724,10784,10784,11008,0.979651,16384,5751.2
15,"Nullable(UnsignedDelta(BitPack))",SUM_70PCT,interpreted_plan,66154597.0,66169429.0,66296098.0,66.6391,0.0103,8402,8576,8576,11008,0.779070,11703,5751.2
15,"Nullable(UnsignedDelta(BitPack))",SUM_70PCT,generated_full_page_access,442367.7,442505.2,442767.5,0.4456,1.5332,8222,11008,11008,11008,1.000000,11703,5751.2
15,"Nullable(UnsignedDelta(BitPack))",SUM_70PCT,generated,468577.5,469198.5,469898.6,0.4725,1.4460,8222,8384,8384,11008,0.761628,11703,5751.2
15,"Nullable(UnsignedDelta(BitPack))",SUM_70PCT,handwritten_monomorphized,989857.8,992952.4,993673.4,1.0000,0.6833,8222,8384,8384,11008,0.761628,11703,5751.2
15,"Nullable(UnsignedDelta(BitPack))",BETWEEN_1PCT,full_decode,652259.4,652425.4,653377.0,25.6811,0.9950,10724,10784,10784,11008,0.979651,16384,5740.7
15,"Nullable(UnsignedDelta(BitPack))",BETWEEN_1PCT,fused_decode,648937.4,649152.0,649828.7,25.5523,1.0000,10724,10784,10784,11008,0.979651,16384,5740.7
15,"Nullable(UnsignedDelta(BitPack))",BETWEEN_1PCT,interpreted_plan,924430.2,924632.4,925325.4,36.3959,0.7021,748,960,960,11008,0.087209,163,5740.7
15,"Nullable(UnsignedDelta(BitPack))",BETWEEN_1PCT,generated_full_page_access,9314.5,9320.1,9324.4,0.3669,69.6504,744,11008,11008,11008,1.000000,163,5740.7
15,"Nullable(UnsignedDelta(BitPack))",BETWEEN_1PCT,generated,10196.8,10199.5,10203.5,0.4015,63.6453,744,896,896,11008,0.081395,163,5740.7
15,"Nullable(UnsignedDelta(BitPack))",BETWEEN_1PCT,handwritten_monomorphized,25383.6,25404.9,25420.5,1.0000,25.5523,744,896,896,11008,0.081395,163,5740.7
15,"Nullable(UnsignedDelta(BitPack))",BETWEEN_70PCT,full_decode,676078.0,676291.1,676929.3,0.6656,0.9931,10724,10784,10784,11008,0.979651,16384,5747.0
15,"Nullable(UnsignedDelta(BitPack))",BETWEEN_70PCT,fused_decode,669237.9,671615.4,672489.7,0.6610,1.0000,10724,10784,10784,11008,0.979651,16384,5747.0
15,"Nullable(UnsignedDelta(BitPack))",BETWEEN_70PCT,interpreted_plan,66115569.0,66173455.0,66239755.0,65.1317,0.0101,8402,8576,8576,11008,0.779070,11703,5747.0
15,"Nullable(UnsignedDelta(BitPack))",BETWEEN_70PCT,generated_full_page_access,463364.8,463528.1,464726.8,0.4562,1.4489,8222,11008,11008,11008,1.000000,11703,5747.0
15,"Nullable(UnsignedDelta(BitPack))",BETWEEN_70PCT,generated,491892.4,492069.7,492760.7,0.4843,1.3649,8222,8384,8384,11008,0.761628,11703,5747.0
15,"Nullable(UnsignedDelta(BitPack))",BETWEEN_70PCT,handwritten_monomorphized,1015656.5,1015994.2,1018227.8,1.0000,0.6610,8222,8384,8384,11008,0.761628,11703,5747.0
15,"Nullable(UnsignedDelta(BitPack))",FILTER_POINT,full_decode,663872.7,664547.9,664779.6,4.4893,0.9853,10724,10784,10784,11008,0.979651,16384,944.5
15,"Nullable(UnsignedDelta(BitPack))",FILTER_POINT,fused_decode,654561.6,654799.1,656872.1,4.4234,1.0000,10724,10784,10784,11008,0.979651,16384,944.5
15,"Nullable(UnsignedDelta(BitPack))",FILTER_POINT,interpreted_plan,86445913.0,86559743.0,86658790.0,584.7454,0.0076,10960,10976,10976,11008,0.997093,16384,944.5
15,"Nullable(UnsignedDelta(BitPack))",FILTER_POINT,generated_full_page_access,35722.2,35753.6,35770.3,0.2415,18.3142,1295,11008,11008,11008,1.000000,27,944.5
15,"Nullable(UnsignedDelta(BitPack))",FILTER_POINT,generated,39857.2,39880.9,40007.2,0.2694,16.4189,1295,1792,1792,11008,0.162791,27,944.5
15,"Nullable(UnsignedDelta(BitPack))",FILTER_POINT,handwritten_monomorphized,147919.3,148029.8,148102.9,1.0000,4.4234,1295,1792,1792,11008,0.162791,27,944.5
15,"Nullable(UnsignedDelta(BitPack))",FILTER_50PCT,full_decode,679003.7,680803.7,681455.9,3.7560,0.9863,10724,10784,10784,11008,0.979651,16384,939.2
15,"Nullable(UnsignedDelta(BitPack))",FILTER_50PCT,fused_decode,671197.9,671492.6,672462.6,3.7047,1.0000,10724,10784,10784,11008,0.979651,16384,939.2
15,"Nullable(UnsignedDelta(BitPack))",FILTER_50PCT,interpreted_plan,86187598.0,86210182.0,86227306.0,475.6276,0.0078,10960,10976,10976,11008,0.997093,16384,939.2
15,"Nullable(UnsignedDelta(BitPack))",FILTER_50PCT,generated_full_page_access,41794.4,41844.9,41942.5,0.2309,16.0472,1347,11008,11008,11008,1.000000,28,939.2
15,"Nullable(UnsignedDelta(BitPack))",FILTER_50PCT,generated,48592.0,48678.4,48723.0,0.2686,13.7945,1347,2144,2144,11008,0.194767,28,939.2
15,"Nullable(UnsignedDelta(BitPack))",FILTER_50PCT,handwritten_monomorphized,181043.8,181255.6,181459.4,1.0000,3.7047,1347,2144,2144,11008,0.194767,28,939.2
16,"Nullable(UnsignedDelta(BitPack))",GET,full_decode,652618.7,653222.3,653507.0,575.3920,0.9959,10724,10784,10784,11008,0.979651,16384,5761.7
16,"Nullable(UnsignedDelta(BitPack))",GET,fused_decode,650469.7,650539.9,652368.3,573.0291,1.0000,10724,10784,10784,11008,0.979651,16384,5761.7
16,"Nullable(UnsignedDelta(BitPack))",GET,interpreted_plan,1191.4,1197.3,1204.0,1.0547,543.3292,529,736,736,11008,0.066860,1,5761.7
16,"Nullable(UnsignedDelta(BitPack))",GET,generated_full_page_access,481.3,482.0,482.4,0.4246,1349.6265,529,11008,11008,11008,1.000000,1,5761.7
16,"Nullable(UnsignedDelta(BitPack))",GET,generated,816.6,818.8,821.3,0.7212,794.5002,529,736,736,11008,0.066860,1,5761.7
16,"Nullable(UnsignedDelta(BitPack))",GET,handwritten_monomorphized,1125.2,1135.3,1137.0,1.0000,573.0291,529,736,736,11008,0.066860,1,5761.7
16,"Nullable(UnsignedDelta(BitPack))",SUM_1PCT,full_decode,652044.9,652455.6,654161.0,26.1555,1.0062,10724,10784,10784,11008,0.979651,16384,5789.3
16,"Nullable(UnsignedDelta(BitPack))",SUM_1PCT,fused_decode,655664.6,656485.7,656766.3,26.3170,1.0000,10724,10784,10784,11008,0.979651,16384,5789.3
16,"Nullable(UnsignedDelta(BitPack))",SUM_1PCT,interpreted_plan,923050.0,923639.0,925011.2,37.0266,0.7108,748,1024,1024,11008,0.093023,163,5789.3
16,"Nullable(UnsignedDelta(BitPack))",SUM_1PCT,generated_full_page_access,8816.1,8833.1,8841.7,0.3541,74.3214,744,11008,11008,11008,1.000000,163,5789.3
16,"Nullable(UnsignedDelta(BitPack))",SUM_1PCT,generated,9801.8,9832.9,9837.0,0.3942,66.7642,744,960,960,11008,0.087209,163,5789.3
16,"Nullable(UnsignedDelta(BitPack))",SUM_1PCT,handwritten_monomorphized,24890.7,24945.3,24956.9,1.0000,26.3170,744,960,960,11008,0.087209,163,5789.3
16,"Nullable(UnsignedDelta(BitPack))",SUM_70PCT,full_decode,659576.1,659767.9,660829.6,0.6653,1.0237,10724,10784,10784,11008,0.979651,16384,5807.3
16,"Nullable(UnsignedDelta(BitPack))",SUM_70PCT,fused_decode,674607.1,675372.7,676100.9,0.6810,1.0000,10724,10784,10784,11008,0.979651,16384,5807.3
16,"Nullable(UnsignedDelta(BitPack))",SUM_70PCT,interpreted_plan,66149772.0,66185415.0,66220788.0,66.7415,0.0102,8402,8512,8512,11008,0.773256,11703,5807.3
16,"Nullable(UnsignedDelta(BitPack))",SUM_70PCT,generated_full_page_access,441237.9,441582.0,442020.9,0.4453,1.5294,8222,11008,11008,11008,1.000000,11703,5807.3
16,"Nullable(UnsignedDelta(BitPack))",SUM_70PCT,generated,470581.6,471552.1,472161.9,0.4755,1.4322,8222,8320,8320,11008,0.755814,11703,5807.3
16,"Nullable(UnsignedDelta(BitPack))",SUM_70PCT,handwritten_monomorphized,989777.8,991668.6,994667.0,1.0000,0.6810,8222,8320,8320,11008,0.755814,11703,5807.3
16,"Nullable(UnsignedDelta(BitPack))",BETWEEN_1PCT,full_decode,652694.6,653654.4,654321.1,25.6585,0.9941,10724,10784,10784,11008,0.979651,16384,5769.7
16,"Nullable(UnsignedDelta(BitPack))",BETWEEN_1PCT,fused_decode,649754.3,649797.3,650492.7,25.5071,1.0000,10724,10784,10784,11008,0.979651,16384,5769.7
16,"Nullable(UnsignedDelta(BitPack))",BETWEEN_1PCT,interpreted_plan,923975.6,925003.0,925353.6,36.3101,0.7025,748,1024,1024,11008,0.093023,163,5769.7
16,"Nullable(UnsignedDelta(BitPack))",BETWEEN_1PCT,generated_full_page_access,9328.9,9336.4,9359.8,0.3665,69.5982,744,11008,11008,11008,1.000000,163,5769.7
16,"Nullable(UnsignedDelta(BitPack))",BETWEEN_1PCT,generated,10287.0,10298.1,10322.3,0.4042,63.0989,744,960,960,11008,0.087209,163,5769.7
16,"Nullable(UnsignedDelta(BitPack))",BETWEEN_1PCT,handwritten_monomorphized,25464.7,25475.1,25492.2,1.0000,25.5071,744,960,960,11008,0.087209,163,5769.7
16,"Nullable(UnsignedDelta(BitPack))",BETWEEN_70PCT,full_decode,676388.4,677274.0,677863.6,0.6672,0.9906,10724,10784,10784,11008,0.979651,16384,5753.4
16,"Nullable(UnsignedDelta(BitPack))",BETWEEN_70PCT,fused_decode,670156.3,670894.4,671595.4,0.6609,1.0000,10724,10784,10784,11008,0.979651,16384,5753.4
16,"Nullable(UnsignedDelta(BitPack))",BETWEEN_70PCT,interpreted_plan,66118917.0,66147329.0,66180209.0,65.1595,0.0101,8402,8512,8512,11008,0.773256,11703,5753.4
16,"Nullable(UnsignedDelta(BitPack))",BETWEEN_70PCT,generated_full_page_access,463154.5,463628.2,464892.1,0.4567,1.4471,8222,11008,11008,11008,1.000000,11703,5753.4
16,"Nullable(UnsignedDelta(BitPack))",BETWEEN_70PCT,generated,490439.2,490717.7,491104.2,0.4834,1.3672,8222,8320,8320,11008,0.755814,11703,5753.4
16,"Nullable(UnsignedDelta(BitPack))",BETWEEN_70PCT,handwritten_monomorphized,1013911.2,1015160.8,1017158.5,1.0000,0.6609,8222,8320,8320,11008,0.755814,11703,5753.4
16,"Nullable(UnsignedDelta(BitPack))",FILTER_POINT,full_decode,663949.9,664379.1,668246.3,5.5677,0.9886,10724,10784,10784,11008,0.979651,16384,941.6
16,"Nullable(UnsignedDelta(BitPack))",FILTER_POINT,fused_decode,656558.9,656810.6,657318.6,5.5042,1.0000,10724,10784,10784,11008,0.979651,16384,941.6
16,"Nullable(UnsignedDelta(BitPack))",FILTER_POINT,interpreted_plan,86142352.0,86158166.0,86331075.0,722.0271,0.0076,10960,10976,10976,11008,0.997093,16384,941.6
16,"Nullable(UnsignedDelta(BitPack))",FILTER_POINT,generated_full_page_access,29342.0,29394.3,29400.5,0.2463,22.3448,1041,11008,11008,11008,1.000000,28,941.6
16,"Nullable(UnsignedDelta(BitPack))",FILTER_POINT,generated,34508.0,34543.5,34551.9,0.2895,19.0140,1041,1792,1792,11008,0.162791,28,941.6
16,"Nullable(UnsignedDelta(BitPack))",FILTER_POINT,handwritten_monomorphized,119269.7,119328.2,119413.8,1.0000,5.5042,1041,1792,1792,11008,0.162791,28,941.6
16,"Nullable(UnsignedDelta(BitPack))",FILTER_50PCT,full_decode,678917.9,680690.6,681587.6,3.5653,0.9886,10724,10784,10784,11008,0.979651,16384,943.6
16,"Nullable(UnsignedDelta(BitPack))",FILTER_50PCT,fused_decode,672612.9,672950.6,674245.3,3.5248,1.0000,10724,10784,10784,11008,0.979651,16384,943.6
16,"Nullable(UnsignedDelta(BitPack))",FILTER_50PCT,interpreted_plan,86152838.0,86187580.0,86273019.0,451.4296,0.0078,10960,10976,10976,11008,0.997093,16384,943.6
16,"Nullable(UnsignedDelta(BitPack))",FILTER_50PCT,generated_full_page_access,43187.1,43238.4,43342.6,0.2265,15.5637,1367,11008,11008,11008,1.000000,27,943.6
16,"Nullable(UnsignedDelta(BitPack))",FILTER_50PCT,generated,51052.3,51078.6,51158.0,0.2675,13.1748,1367,2208,2208,11008,0.200581,27,943.6
16,"Nullable(UnsignedDelta(BitPack))",FILTER_50PCT,handwritten_monomorphized,190599.8,190921.4,191119.4,1.0000,3.5248,1367,2208,2208,11008,0.200581,27,943.6
17,"Dictionary(RLE(BitPack))",GET,full_decode,1467861.3,1473186.3,1480503.7,927.2914,0.9855,19424,19648,19648,19968,0.983974,16384,1886.1
17,"Dictionary(RLE(BitPack))",GET,fused_decode,1449033.7,1451831.0,1453446.7,913.8494,1.0000,19424,19648,19648,19968,0.983974,16384,1886.1
17,"Dictionary(RLE(BitPack))",GET,interpreted_plan,1604.5,1606.8,1607.3,1.0114,903.5634,490,992,992,19968,0.049679,1,1886.1
17,"Dictionary(RLE(BitPack))",GET,generated_full_page_access,1029.5,1031.0,1032.3,0.6490,1408.1132,490,19968,19968,19968,1.000000,1,1886.1
17,"Dictionary(RLE(BitPack))",GET,generated,1582.7,1583.9,1585.0,0.9970,916.6076,490,992,992,19968,0.049679,1,1886.1
17,"Dictionary(RLE(BitPack))",GET,handwritten_monomorphized,1586.6,1588.7,1593.8,1.0000,913.8494,490,992,992,19968,0.049679,1,1886.1
17,"Dictionary(RLE(BitPack))",SUM_1PCT,full_decode,1470258.3,1470679.0,1473623.7,84.2544,0.9867,19424,19648,19648,19968,0.983974,16384,1886.4
17,"Dictionary(RLE(BitPack))",SUM_1PCT,fused_decode,1447043.7,1451110.0,1452885.7,83.1333,1.0000,19424,19648,19648,19968,0.983974,16384,1886.4
17,"Dictionary(RLE(BitPack))",SUM_1PCT,interpreted_plan,174107.4,174113.5,174597.8,9.9749,8.3343,876,2752,2752,19968,0.137821,163,1886.4
17,"Dictionary(RLE(BitPack))",SUM_1PCT,generated_full_page_access,7964.8,7968.8,7982.6,0.4565,182.0999,852,19968,19968,19968,1.000000,163,1886.4
17,"Dictionary(RLE(BitPack))",SUM_1PCT,generated,17409.9,17430.3,17446.3,0.9986,83.2520,852,2624,2624,19968,0.131410,163,1886.4
17,"Dictionary(RLE(BitPack))",SUM_1PCT,handwritten_monomorphized,17447.6,17455.2,17476.4,1.0000,83.1333,852,2624,2624,19968,0.131410,163,1886.4
17,"Dictionary(RLE(BitPack))",SUM_70PCT,full_decode,1476514.3,1480860.7,1481852.7,1.0651,0.9816,19424,19648,19648,19968,0.983974,16384,1887.3
17,"Dictionary(RLE(BitPack))",SUM_70PCT,fused_decode,1449120.3,1453637.0,1454622.0,1.0455,1.0000,19424,19648,19648,19968,0.983974,16384,1887.3
17,"Dictionary(RLE(BitPack))",SUM_70PCT,interpreted_plan,12296870.0,12379252.0,12395447.0,8.9035,0.1174,16722,16896,16896,19968,0.846154,11703,1887.3
17,"Dictionary(RLE(BitPack))",SUM_70PCT,generated_full_page_access,1142433.2,1148284.2,1150452.8,0.8259,1.2659,16370,19968,19968,19968,1.000000,11703,1887.3
17,"Dictionary(RLE(BitPack))",SUM_70PCT,generated,1376127.7,1379086.0,1380310.7,0.9919,1.0541,16370,16640,16640,19968,0.833333,11703,1887.3
17,"Dictionary(RLE(BitPack))",SUM_70PCT,handwritten_monomorphized,1385805.7,1390382.7,1390446.0,1.0000,1.0455,16370,16640,16640,19968,0.833333,11703,1887.3
17,"Dictionary(RLE(BitPack))",BETWEEN_1PCT,full_decode,1472865.7,1476648.0,1477475.7,83.1372,0.9929,19424,19648,19648,19968,0.983974,16384,2021.3
17,"Dictionary(RLE(BitPack))",BETWEEN_1PCT,fused_decode,1464343.0,1466115.3,1468833.0,82.5441,1.0000,19424,19648,19648,19968,0.983974,16384,2021.3
17,"Dictionary(RLE(BitPack))",BETWEEN_1PCT,interpreted_plan,174135.7,174327.1,174524.5,9.8148,8.4101,876,2752,2752,19968,0.137821,163,2021.3
17,"Dictionary(RLE(BitPack))",BETWEEN_1PCT,generated_full_page_access,8118.8,8144.3,8145.4,0.4585,180.0169,852,19968,19968,19968,1.000000,163,2021.3
17,"Dictionary(RLE(BitPack))",BETWEEN_1PCT,generated,17642.3,17650.1,17694.7,0.9937,83.0655,852,2624,2624,19968,0.131410,163,2021.3
17,"Dictionary(RLE(BitPack))",BETWEEN_1PCT,handwritten_monomorphized,17679.5,17761.6,17814.0,1.0000,82.5441,852,2624,2624,19968,0.131410,163,2021.3
17,"Dictionary(RLE(BitPack))",BETWEEN_70PCT,full_decode,1468742.7,1474127.7,1475686.7,1.0851,0.9820,19424,19648,19648,19968,0.983974,16384,2024.1
17,"Dictionary(RLE(BitPack))",BETWEEN_70PCT,fused_decode,1445157.7,1447638.0,1448415.7,1.0656,1.0000,19424,19648,19648,19968,0.983974,16384,2024.1
17,"Dictionary(RLE(BitPack))",BETWEEN_70PCT,interpreted_plan,12325833.0,12342428.0,12343830.0,9.0853,0.1173,16722,16896,16896,19968,0.846154,11703,2024.1
17,"Dictionary(RLE(BitPack))",BETWEEN_70PCT,generated_full_page_access,1150169.8,1153204.5,1158677.5,0.8489,1.2553,16370,19968,19968,19968,1.000000,11703,2024.1
17,"Dictionary(RLE(BitPack))",BETWEEN_70PCT,generated,1350483.0,1351651.3,1354435.3,0.9950,1.0710,16370,16640,16640,19968,0.833333,11703,2024.1
17,"Dictionary(RLE(BitPack))",BETWEEN_70PCT,handwritten_monomorphized,1356091.3,1358505.0,1362197.0,1.0000,1.0656,16370,16640,16640,19968,0.833333,11703,2024.1
17,"Dictionary(RLE(BitPack))",FILTER_POINT,full_decode,1485922.0,1487531.0,1494481.3,4.7482,0.9872,19424,19648,19648,19968,0.983974,16384,2287.0
17,"Dictionary(RLE(BitPack))",FILTER_POINT,fused_decode,1464960.7,1468529.3,1470215.0,4.6875,1.0000,19424,19648,19648,19968,0.983974,16384,2287.0
17,"Dictionary(RLE(BitPack))",FILTER_POINT,interpreted_plan,15955092.0,15960760.0,15978176.0,50.9467,0.0920,19908,19912,19912,19968,0.997196,16384,2287.0
17,"Dictionary(RLE(BitPack))",FILTER_POINT,generated_full_page_access,253970.7,254080.9,254195.3,0.8110,5.7798,11384,19968,19968,19968,1.000000,16384,2287.0
17,"Dictionary(RLE(BitPack))",FILTER_POINT,generated,312002.5,312316.9,313000.7,0.9969,4.7020,11384,12288,12288,19968,0.615385,16384,2287.0
17,"Dictionary(RLE(BitPack))",FILTER_POINT,handwritten_monomorphized,313128.8,313283.7,313572.1,1.0000,4.6875,11384,12288,12288,19968,0.615385,16384,2287.0
17,"Dictionary(RLE(BitPack))",FILTER_50PCT,full_decode,1473937.3,1477192.3,1481568.7,4.5989,0.9768,19424,19648,19648,19968,0.983974,16384,2257.4
17,"Dictionary(RLE(BitPack))",FILTER_50PCT,fused_decode,1441385.7,1442854.0,1445141.0,4.4920,1.0000,19424,19648,19648,19968,0.983974,16384,2257.4
17,"Dictionary(RLE(BitPack))",FILTER_50PCT,interpreted_plan,15961411.0,15973429.0,15992828.0,49.7296,0.0903,19908,19912,19912,19968,0.997196,16384,2257.4
17,"Dictionary(RLE(BitPack))",FILTER_50PCT,generated_full_page_access,257455.4,257470.7,257631.5,0.8016,5.6040,11384,19968,19968,19968,1.000000,16384,2257.4
17,"Dictionary(RLE(BitPack))",FILTER_50PCT,generated,318542.3,319450.2,320060.1,0.9945,4.5167,11384,12288,12288,19968,0.615385,16384,2257.4
17,"Dictionary(RLE(BitPack))",FILTER_50PCT,handwritten_monomorphized,320696.2,321205.6,321373.1,1.0000,4.4920,11384,12288,12288,19968,0.615385,16384,2257.4
18,"UnsignedDelta(BitPack)",GET,full_decode,107046.9,107221.8,107465.3,156.5208,0.8952,6976,6976,6976,6976,1.000000,16384,1305.9
18,"UnsignedDelta(BitPack)",GET,fused_decode,95880.5,95982.7,96051.9,140.1142,1.0000,6976,6976,6976,6976,1.000000,16384,1305.9
18,"UnsignedDelta(BitPack)",GET,interpreted_plan,748.1,751.8,753.6,1.0974,127.6783,331,432,432,6976,0.061927,1,1305.9
18,"UnsignedDelta(BitPack)",GET,generated_full_page_access,324.4,325.1,325.4,0.4745,295.2805,331,6976,6976,6976,1.000000,1,1305.9
18,"UnsignedDelta(BitPack)",GET,generated,421.5,422.3,423.5,0.6165,227.2651,331,432,432,6976,0.061927,1,1305.9
18,"UnsignedDelta(BitPack)",GET,handwritten_monomorphized,684.7,685.0,687.2,1.0000,140.1142,331,432,432,6976,0.061927,1,1305.9
18,"UnsignedDelta(BitPack)",SUM_1PCT,full_decode,107241.4,107518.6,107691.7,6.8318,0.9261,6976,6976,6976,6976,1.000000,16384,1404.1
18,"UnsignedDelta(BitPack)",SUM_1PCT,fused_decode,99427.6,99573.9,99862.1,6.3270,1.0000,6976,6976,6976,6976,1.000000,16384,1404.1
18,"UnsignedDelta(BitPack)",SUM_1PCT,interpreted_plan,810643.7,811237.8,811892.2,51.5469,0.1227,463,592,592,6976,0.084862,163,1404.1
18,"UnsignedDelta(BitPack)",SUM_1PCT,generated_full_page_access,2200.9,2202.4,2204.9,0.1399,45.2110,463,6976,6976,6976,1.000000,163,1404.1
18,"UnsignedDelta(BitPack)",SUM_1PCT,generated,2475.2,2477.4,2480.9,0.1574,40.1937,463,592,592,6976,0.084862,163,1404.1
18,"UnsignedDelta(BitPack)",SUM_1PCT,handwritten_monomorphized,15733.8,15737.9,15754.2,1.0000,6.3270,463,592,592,6976,0.084862,163,1404.1
18,"UnsignedDelta(BitPack)",SUM_70PCT,full_decode,114729.2,114908.5,115301.0,0.2154,1.0393,6976,6976,6976,6976,1.000000,16384,4563.1
18,"UnsignedDelta(BitPack)",SUM_70PCT,fused_decode,119385.2,119421.6,119507.5,0.2238,1.0000,6976,6976,6976,6976,1.000000,16384,4563.1
