case,split,recipe,query,rows,selectivity,tier,plan,p25_ns,median_ns,p75_ns,logical_bytes,delivered_bytes,transferred_bytes,transfer_operations,frames_decoded,decoded_rows,file_bytes,metadata_bytes,layout_frames,restart_entries,rle_runs,dictionary_entries,patch_count,nullable_nodes
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,256,0.01562500,buffered_drop_cache,broad_fused,63304.0,63415.0,64096.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,memory_warm,selective_closure,5137.4,5145.0,5253.7,991,1224,1224,8,0,256,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,memory_warm,broad_fused,60517.8,61171.2,61248.9,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,mmap_hot,selective_closure,5307.9,5359.9,5363.6,991,1224,1224,8,0,256,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,mmap_hot,broad_fused,61019.8,61361.5,61506.8,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,buffered_hot,selective_closure,12293.3,12320.5,12354.2,991,1224,1224,8,0,256,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,buffered_hot,broad_fused,62171.5,62846.2,63015.2,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,buffered_drop_cache,selective_closure,12609.0,12729.0,12789.0,991,1224,1224,8,0,256,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,buffered_drop_cache,broad_fused,62373.0,62503.0,62543.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,memory_warm,selective_closure,7123.1,7200.1,7257.3,1039,1288,1288,9,0,819,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,memory_warm,broad_fused,61946.1,62393.1,62525.8,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,mmap_hot,selective_closure,7310.9,7334.6,7375.0,1039,1288,1288,9,0,819,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,mmap_hot,broad_fused,62271.6,62679.8,62716.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,buffered_hot,selective_closure,15150.6,15232.4,15304.8,1039,1288,1288,9,0,819,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,buffered_hot,broad_fused,63218.6,63335.9,64091.3,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,buffered_drop_cache,selective_closure,15533.0,15543.0,15744.0,1039,1288,1288,9,0,819,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,buffered_drop_cache,broad_fused,63214.0,63565.0,63745.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,memory_warm,selective_closure,7225.3,7228.1,7319.5,1039,1288,1288,9,0,819,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,memory_warm,broad_fused,61149.7,61171.3,61405.9,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,mmap_hot,selective_closure,7442.6,7468.5,7472.1,1039,1288,1288,9,0,819,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,mmap_hot,broad_fused,60873.2,61609.4,61675.8,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,buffered_hot,selective_closure,15267.9,15290.5,15388.8,1039,1288,1288,9,0,819,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,buffered_hot,broad_fused,62504.5,62729.8,63157.9,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,buffered_drop_cache,selective_closure,15553.0,15683.0,15833.0,1039,1288,1288,9,0,819,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,buffered_drop_cache,broad_fused,62263.0,62433.0,62984.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,memory_warm,selective_closure,9487.5,9563.1,9581.5,1096,1352,1352,10,0,1638,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,memory_warm,broad_fused,61809.4,61996.7,62450.3,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,mmap_hot,selective_closure,9760.8,9888.5,9894.8,1096,1352,1352,10,0,1638,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,mmap_hot,broad_fused,62204.3,62489.0,62654.9,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,buffered_hot,selective_closure,18370.9,18523.0,18602.7,1096,1352,1352,10,0,1638,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,buffered_hot,broad_fused,63803.7,63858.1,64617.9,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,buffered_drop_cache,selective_closure,18718.0,19038.0,19129.0,1096,1352,1352,10,0,1638,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,buffered_drop_cache,broad_fused,63434.0,63615.0,63776.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,memory_warm,selective_closure,9535.8,9621.7,9645.4,1096,1352,1352,10,0,1638,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,memory_warm,broad_fused,61610.6,61637.0,61951.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,mmap_hot,selective_closure,9728.2,9789.7,9822.6,1096,1352,1352,10,0,1638,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,mmap_hot,broad_fused,61175.0,61717.0,61896.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,buffered_hot,selective_closure,18427.1,18595.4,18655.5,1096,1352,1352,10,0,1638,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,buffered_hot,broad_fused,62700.7,63371.7,63423.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,buffered_drop_cache,selective_closure,18858.0,18968.0,19369.0,1096,1352,1352,10,0,1638,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,buffered_drop_cache,broad_fused,62373.0,62603.0,63224.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,memory_warm,selective_closure,16676.9,16815.8,16942.9,1335,1640,1640,13,0,3276,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,memory_warm,broad_fused,61954.9,62007.5,62807.4,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,mmap_hot,selective_closure,16923.9,17034.0,17155.9,1335,1640,1640,13,0,3276,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,mmap_hot,broad_fused,62318.7,62832.3,62908.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,buffered_hot,selective_closure,28262.7,28443.0,28471.9,1335,1640,1640,13,0,3276,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,buffered_hot,broad_fused,63486.1,63497.6,64353.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,buffered_drop_cache,selective_closure,28362.0,28513.0,28582.0,1335,1640,1640,13,0,3276,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,buffered_drop_cache,broad_fused,63735.0,63795.0,63825.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,memory_warm,selective_closure,16733.9,16772.6,16864.5,1335,1640,1640,13,0,3276,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,memory_warm,broad_fused,61486.8,61837.2,61839.8,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,mmap_hot,selective_closure,16923.1,17021.4,17101.9,1335,1640,1640,13,0,3276,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,mmap_hot,broad_fused,61728.4,61848.5,61943.6,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,buffered_hot,selective_closure,28297.2,28461.8,28633.9,1335,1640,1640,13,0,3276,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,buffered_hot,broad_fused,62700.7,63135.6,63325.9,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,buffered_drop_cache,selective_closure,28433.0,28733.0,28843.0,1335,1640,1640,13,0,3276,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,buffered_drop_cache,broad_fused,63245.0,63915.0,64185.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,memory_warm,selective_closure,23802.6,24002.0,24014.0,1582,1768,1768,14,0,4915,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,memory_warm,broad_fused,62349.2,62739.8,62947.6,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,mmap_hot,selective_closure,24054.4,24069.4,24283.2,1582,1768,1768,14,0,4915,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,mmap_hot,broad_fused,62209.9,62257.1,62906.6,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,buffered_hot,selective_closure,36113.9,36210.9,36407.4,1582,1768,1768,14,0,4915,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,buffered_hot,broad_fused,63576.3,63613.4,64001.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,buffered_drop_cache,selective_closure,36484.0,36554.0,37086.0,1582,1768,1768,14,0,4915,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,buffered_drop_cache,broad_fused,63505.0,63535.0,63575.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,memory_warm,selective_closure,23686.3,23727.9,24012.3,1582,1768,1768,14,0,4915,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,memory_warm,broad_fused,61312.6,61439.1,61677.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,mmap_hot,selective_closure,24000.3,24220.7,24229.2,1582,1768,1768,14,0,4915,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,mmap_hot,broad_fused,61374.0,61436.6,61826.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,buffered_hot,selective_closure,36077.7,36458.2,36466.7,1582,1768,1768,14,0,4915,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,buffered_hot,broad_fused,62753.7,62756.4,63132.7,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,buffered_drop_cache,selective_closure,36464.0,36524.0,36585.0,1582,1768,1768,14,0,4915,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,buffered_drop_cache,broad_fused,62964.0,63114.0,63414.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,memory_warm,selective_closure,28702.8,28729.4,28984.4,1689,1896,1896,15,0,6553,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,memory_warm,broad_fused,62875.3,63519.0,63576.3,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,mmap_hot,selective_closure,29004.5,29087.8,29343.1,1689,1896,1896,15,0,6553,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,mmap_hot,broad_fused,63935.3,64175.7,64406.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,buffered_hot,selective_closure,41992.6,42273.9,42358.6,1689,1896,1896,15,0,6553,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,buffered_hot,broad_fused,64503.4,65171.4,65171.6,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,buffered_drop_cache,selective_closure,42092.0,42263.0,42673.0,1689,1896,1896,15,0,6553,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,buffered_drop_cache,broad_fused,64416.0,64466.0,64547.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,memory_warm,selective_closure,28488.4,28759.9,28781.2,1689,1896,1896,15,0,6553,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,memory_warm,broad_fused,61175.0,61636.9,61660.8,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,mmap_hot,selective_closure,28991.5,29345.0,29369.7,1689,1896,1896,15,0,6553,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,mmap_hot,broad_fused,61712.1,61952.4,62330.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,buffered_hot,selective_closure,41795.0,42300.5,42369.6,1689,1896,1896,15,0,6553,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,buffered_hot,broad_fused,62732.1,63042.6,63666.4,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,buffered_drop_cache,selective_closure,42474.0,42754.0,42824.0,1689,1896,1896,15,0,6553,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,buffered_drop_cache,broad_fused,63444.0,63515.0,63525.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,memory_warm,selective_closure,35885.1,36007.5,36408.2,1941,2184,2184,18,0,8192,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,memory_warm,broad_fused,62274.3,62921.0,63182.7,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,mmap_hot,selective_closure,36203.2,36417.4,36630.0,1941,2184,2184,18,0,8192,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,mmap_hot,broad_fused,63074.0,63743.7,63776.6,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,buffered_hot,selective_closure,51906.3,52052.1,52426.0,1941,2184,2184,18,0,8192,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,buffered_hot,broad_fused,63805.1,64519.1,64592.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,buffered_drop_cache,selective_closure,52378.0,52569.0,52578.0,1941,2184,2184,18,0,8192,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,buffered_drop_cache,broad_fused,63995.0,64126.0,64166.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,memory_warm,selective_closure,35878.2,36336.5,36395.8,1941,2184,2184,18,0,8192,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,memory_warm,broad_fused,61074.9,61291.4,61871.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,mmap_hot,selective_closure,36325.0,36577.9,36758.2,1941,2184,2184,18,0,8192,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,mmap_hot,broad_fused,61722.1,61956.1,62078.9,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,buffered_hot,selective_closure,51879.9,52226.8,52383.1,1941,2184,2184,18,0,8192,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,buffered_hot,broad_fused,62961.0,63015.4,63469.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,buffered_drop_cache,selective_closure,52318.0,52358.0,52538.0,1941,2184,2184,18,0,8192,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,buffered_drop_cache,broad_fused,63104.0,63304.0,63394.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,memory_warm,selective_closure,42847.5,42924.9,43262.7,2187,2440,2440,20,0,9830,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,memory_warm,broad_fused,62803.6,62813.6,63502.2,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,mmap_hot,selective_closure,43107.0,43498.5,43595.9,2187,2440,2440,20,0,9830,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,mmap_hot,broad_fused,62345.9,62539.0,63160.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,buffered_hot,selective_closure,60719.4,61053.6,61208.9,2187,2440,2440,20,0,9830,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,buffered_hot,broad_fused,63416.0,63570.6,64001.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,buffered_drop_cache,selective_closure,60600.0,60730.0,60731.0,2187,2440,2440,20,0,9830,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,buffered_drop_cache,broad_fused,63315.0,63705.0,64046.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,memory_warm,selective_closure,42929.5,42996.9,43267.3,2187,2440,2440,20,0,9830,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,memory_warm,broad_fused,61202.5,61789.8,61926.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,mmap_hot,selective_closure,43304.5,43321.9,43853.6,2187,2440,2440,20,0,9830,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,mmap_hot,broad_fused,61856.0,61867.4,62393.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,buffered_hot,selective_closure,60813.2,61520.5,61674.5,2187,2440,2440,20,0,9830,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,buffered_hot,broad_fused,63085.4,63179.9,63612.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,buffered_drop_cache,selective_closure,61211.0,61401.0,61662.0,2187,2440,2440,20,0,9830,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,buffered_drop_cache,broad_fused,62814.0,62854.0,62974.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,memory_warm,selective_closure,47661.1,47768.3,48134.8,2307,2440,2440,20,0,11468,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,memory_warm,broad_fused,62015.0,62159.0,62711.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,mmap_hot,selective_closure,48405.2,48568.5,48630.5,2307,2440,2440,20,0,11468,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,mmap_hot,broad_fused,62590.9,62985.1,63087.8,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,buffered_hot,selective_closure,65533.6,65665.0,66306.0,2307,2440,2440,20,0,11468,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,buffered_hot,broad_fused,63677.9,63746.6,64038.3,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,buffered_drop_cache,selective_closure,65577.0,65778.0,65818.0,2307,2440,2440,20,0,11468,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,buffered_drop_cache,broad_fused,63354.0,63385.0,63444.0,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,11468,0.69995117,memory_warm,selective_closure,47704.2,48150.8,48285.0,2307,2440,2440,20,0,11468,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,11468,0.69995117,memory_warm,broad_fused,61848.5,61848.5,62217.9,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,11468,0.69995117,mmap_hot,selective_closure,48119.8,48408.2,48621.5,2307,2440,2440,20,0,11468,3072,768,0,0,443,3,16,0
12,heldout,"Patch(Dictionary(RLE(BitPack)))",BETWEEN,11468,0.69995117,mmap_hot,broad_fused,61753.4,62383.1,62433.1,2895,3072,3072,1,0,16384,3072,768,0,0,443,3,16,0
